Date,Close,High,Low,Open,Volume,volume_missing,delivery_pct,nse_traded_qty,ticker,sector,is_fno,trading_day,month,year,typical_price,daily_range,daily_range_pct
2021-05-24,2658.06298828125,2678.333791534409,2649.868408242739,2658.06298828125,1652260,0,0.5427535617880963,1652260.0,TCS.NS,IT,True,0,5,2021,2662.088396019466,28.46538329167015,0.010709070257991277
2021-05-25,2699.23681640625,2711.5888153252577,2671.5857596156225,2680.167063689186,1841613,0,0.48994061184407367,1841613.0,TCS.NS,IT,True,1,5,2021,2694.1371304490435,40.00305570963519,0.014820135627408585
2021-05-26,2737.8095703125,2743.4438151144727,2690.395275611222,2704.437504946968,1923753,0,0.48713790179924343,1923753.0,TCS.NS,IT,True,2,5,2021,2723.8828870127313,53.048539503250595,0.01937627075253284
2021-05-27,2756.44580078125,2789.167759579833,2740.669958334037,2740.7998947132687,5959785,0,0.6264096775303136,5959785.0,TCS.NS,IT,True,3,5,2021,2762.0945062317064,48.49780124579593,0.017594324267885247
2021-05-28,2724.894287109375,2772.0484983674514,2718.0030028761844,2764.680639631953,1763701,0,0.5337129139236185,1763701.0,TCS.NS,IT,True,4,5,2021,2738.315262784337,54.04549549126705,0.019833978788439403
2021-05-31,2738.373291015625,2748.0816988614047,2711.892506061442,2730.4420914942166,1652799,0,0.4425311244743009,1652799.0,TCS.NS,IT,True,0,5,2021,2732.782498646157,36.18919279996271,0.013215580548750034
2021-06-01,2733.042236328125,2747.7345713920117,2714.8392908911155,2746.56450901616,1377441,0,0.543645063563521,1377441.0,TCS.NS,IT,True,1,6,2021,2731.872032870417,32.895280500896206,0.012036140555621785
2021-06-02,2712.628662109375,2738.632867683204,2700.103345415868,2731.178455725699,2240078,0,0.6301628782569179,2240078.0,TCS.NS,IT,True,2,6,2021,2717.121625069482,38.52952226733623,0.014203758444908262
2021-06-03,2722.85693359375,2734.38550666778,2706.7342420318428,2734.38550666778,1281706,0,0.48201225554066224,1281706.0,TCS.NS,IT,True,3,6,2021,2721.3255607644574,27.651264635937423,0.010155239628929762
2021-06-04,2725.023681640625,2736.3789345535747,2708.771055308772,2711.371475521869,1836060,0,0.6084942757861943,1836060.0,TCS.NS,IT,True,4,6,2021,2723.3912238343237,27.607879244802916,0.010131243787276499
2021-06-07,2759.21923828125,2765.5035872962007,2716.2257499250245,2726.107262347712,2559821,0,0.6203343905687155,2559821.0,TCS.NS,IT,True,0,6,2021,2746.9828585008254,49.27783737117625,0.017859341036586852
2021-06-08,2773.912109375,2800.653187785545,2762.687001968259,2772.04855912664,2574057,0,0.5106052430074393,2574057.0,TCS.NS,IT,True,1,6,2021,2779.0840997096016,37.966185817285805,0.013686874104255632
2021-06-09,2773.998779296875,2791.11821555689,2761.8201000379795,2775.5156913705478,1710925,0,0.5824738080278212,1710925.0,TCS.NS,IT,True,2,6,2021,2775.645698297248,29.298115518910436,0.010561690126747866
2021-06-10,2788.344482421875,2794.585449786669,2767.7144358464125,2782.4501531684887,1874324,0,0.5347944112117222,1874324.0,TCS.NS,IT,True,3,6,2021,2783.5481226849856,26.87101394025649,0.009636906095948772
2021-06-11,2837.751953125,2868.263508106389,2783.3164474250875,2783.7932334575407,3452954,0,0.4137011382138308,3452954.0,TCS.NS,IT,True,4,6,2021,2829.777302885492,84.94706068130154,0.029934632090643374
2021-06-14,2839.96240234375,2868.003473953107,2834.7615618028526,2842.2593556002157,1847360,0,0.5009310583751949,1847360.0,TCS.NS,IT,True,0,6,2021,2847.575812699903,33.24191215025439,0.011705053603111321
